ID,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
1,-0.050765822689389936,0.19667820759434573,0.5885846431772559,0.6650836153499595,0.36428611645165737,0.8035541684963021,0.5769347818059906,0.46362893629365587,-0.16562369882223432,0.3033763868457344
2,-0.8026070000186875,-0.5039352254416934,-1.0284703489540608,0.04272963720932573,-0.7297737562029009,-0.24132369575503468,-1.0036246787966892,-1.2016008541727718,-0.6228079828190067,0.006364454900312266
3,1.546751716151574,0.9834650142160807,0.9800484476157495,0.8295226248434221,1.9837384972381693,1.632096771590646,0.965043736372432,1.5684276448965346,0.25280845322469386,1.9912005965479924
4,-0.30171785753275737,0.4349861398452934,0.4470512637001647,-0.5548208010503337,1.518714231504651,-0.3491901343298838,0.4408363212981349,1.1227507646709407,0.6046896171376095,-0.9492654327699623
5,0.23424192263750138,-0.8967113415600448,1.1520584187771106,0.4067909687050503,1.2559706595916713,0.1989549046167472,1.1229111017731455,-0.19715283742939918,-0.5001603008508761,0.8162222067980813
6,-1.5198547571751366,-1.677265697420361,0.4581293502462148,-1.5245554258765102,0.009776641020934522,-1.6266402652607954,0.4700280990871542,-0.013843949100943635,-0.9286382359312413,0.07609349009019968
7,1.1849157141375606,0.5081140913913281,0.0038400541461115585,-0.028274997061699468,-0.10932971483412941,0.5463217567810611,-0.015645426660057908,0.3273245629298082,1.0706461463258248,0.22568783047312163
8,1.842288970871547,1.2257091666787525,0.7147959398222491,1.3427559119800012,-1.3886349722265043,1.4300399449094316,0.704233007357416,0.9417628225970731,1.4840141259426556,0.5281491734414865
9,1.1205605882177863,1.0053607613003028,0.963078555213115,1.6111403006477911,-0.5491856779835531,0.945644338132217,0.9641696529925541,0.240880798363043,1.0112409226848482,0.9542024217821572
10,-1.0210731402806041,-0.8126583603961561,-1.7655920241099656,-0.6763827413555793,-1.2228832211512008,-0.6459465260729097,-1.7418538545525233,0.1140526552132613,-0.5756663608354652,-1.2273997560518777
11,-0.0047453328621714,0.4103102784770694,0.8092689161848876,0.37027635972799694,1.798243311854477,-0.35498084147442527,0.7935995309595685,-0.20086546487615956,-0.8234609098744842,0.9323653532858008
12,0.8153785836650931,0.7716792237736425,0.6557737439692506,-0.5194198428826701,1.1391954505659612,0.3767121250398811,0.6329198433127647,0.9644097284901169,-0.26801733110001347,0.974323780052221
13,0.5919451917722088,-0.26936421126562743,0.9065436334841327,0.02905502097969901,-1.379643459799715,1.7724452815154303,0.8906835337788588,0.8936144467289872,1.1975099047039994,1.732716664165875
14,-0.2615066295919766,0.6621032141463036,0.6930607292749857,-0.8437675921661112,1.8601056479033888,-0.40758373375765816,0.6760894057610759,0.11447395945512989,-1.1211596512276834,-0.32629219564756773
15,0.5310261903042625,1.9267536391177786,0.5322223663391704,1.627723235564072,-0.2114515195159476,0.1723258555957569,0.5053209987430645,0.8127184898765242,0.7230332866058572,-0.4798601628699282
16,-0.028319863193406555,-0.7209616825395814,0.6609408056633154,-0.7859303143674645,0.557769943691153,-1.103705521197869,0.6859452519765341,-0.031306270880527225,-1.417760960503062,0.06214720349130882
17,-1.189534798966379,-1.3562260854515422,-0.21386958364625974,-1.4034197130447423,-0.7882054927246751,0.00863372873333456,-0.21972768860369402,-0.8871297748605934,-0.15017360573199084,-1.1704461929523262
18,-0.26673650868187176,-0.2868336560988919,0.46758999432536397,-0.5744065436317902,-0.048441284524010864,-0.16300529455820043,0.44465803921615377,1.0335699702412633,-0.13151817186219789,-0.8724444462502223
19,0.10610962289793713,-0.4604727385185284,0.7920524917590323,-0.711985311933107,1.6017850312618749,-1.1316003797414258,0.7816584198410486,1.2819251291727598,-1.313063610697887,1.2509879120940472
20,-0.5707148478776892,-1.3154088076768378,0.5553653264734065,-1.1084084383636819,-0.7452324706723321,-0.6926721314969011,0.5240106434610888,0.25405404263336157,-1.0168760868456623,-1.3533416488611008
21,0.10521355738479096,-1.9817246239706547,0.21250242529390664,-0.9321286106025642,1.6642211409659788,-1.7345763959427876,0.20432139833048352,0.7880217807899254,-0.6342669346885365,0.6552323103192913
